-3.1945,-1.0649
-2.1214,-0.9527
-1.1356,-0.9060
-2.6757,-1.0967
-0.1126,-0.7974
1.2947,-0.9020
-0.5762,-0.8307
0.7616,-0.8346
1.7586,-0.7537
2.2798,-0.7522
0.2760,-0.8990
