-3.0386,-0.9512
-2.0034,-0.9493
-1.2735,-0.8547
-0.6138,-0.9900
-0.0997,-0.7961
-2.5236,-0.9728
0.5544,-0.6278
1.2158,-0.6420
1.5332,9.5279
